Nombre,Brand,Link,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Cerveza Stubby 5° botella 355 cc,Coors,https://www.jumbo.cl/cerv-coors-stubby-5-0g-bot-355cc/p,,$899,,Código: 1800112,"Por más de 145 años, cinco generaciones de cerveceros de la familia Coors han llevado adelante un compromiso con hacer las cosas a su manera. Con esta obstinada determinación, crearon THE ORIGINAL AMERICAN STYLE LAGER. Una cerveza de gran sabor, que mantiene su receta desde 1873.",https://jumbo.vtexassets.com/arquivos/ids/320197-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 330 cc,Grolsch,https://www.jumbo.cl/pack-cerveza-grolsch-6-unid-330-cc-c-u-2/p,,$5.690,,Código: 263570-PAK,"Siempre hemos hecho las cosas a nuestra manera, sea cual fuese la situación, y nos hemos mantenido fieles a nosotros mismos. Es ese espíritu sin compromiso lo que hace que nuestra cerveza se destaque y tenga un sabor único. Hemos recorrido el mundo y conocido a personas que comparten esta misma actitud en todo lo que hacen. Lee sus historias a continuación.",https://jumbo.vtexassets.com/arquivos/ids/219873-750-750?width=750&height=750&aspect=true
Cerveza lager 8.5° 250 cc,Royal Dutch,https://www.jumbo.cl/cerveza-royal-dutch-lager-8-5-250-cc/p,,$699,,Código: 1835848,"Cerveza premium de tipo Strong, con sabores suavemente dulces, que son producto de un proceso de fermentación más complejo y largo. De una sensación intensa pero tan bebible como una Lager.",https://jumbo.vtexassets.com/arquivos/ids/410448-750-750?width=750&height=750&aspect=true
Cerveza 2.5° 330 cc,Schöfferhofer,https://www.jumbo.cl/cerveza-sch-fferhofer-330-ml-2-5/p,,$1.850,,Código: 1032052,"Una exquisita cerveza elaborada con un 50% de cerveza de trigo y un 50% de jugo natural de pomelo. En su sabor destaca el dulzor, acidez refrescante y matices cítricos.",https://jumbo.vtexassets.com/arquivos/ids/422394-750-750?width=750&height=750&aspect=true
Cerveza rubia lata 500 cc,Schöfferhofer,https://www.jumbo.cl/cerveza-schofferhofer-rubia-500-cc/p,,$1.290,,Código: 1629096,Cerveza premium rubia de trigo. Elaborada en Alemania. Con sabores frutados y toques ácidos provenientes del trigo. Muy refrescante y equilibrada.,https://jumbo.vtexassets.com/arquivos/ids/422419-750-750?width=750&height=750&aspect=true
Cerveza Blanca botella 330 cc,Hoegaarden,https://www.jumbo.cl/cerveza-blanca-hoegaarden-importada-botella-330-cc/p,,$1.350,,Código: 457326,"Medalla de Oro a la mejor Witbier de estilo Belga en la World Beer Cup 2016. Elaborada por primera vez en 1445 en Bélgica, la Cerveza Hoegaarden es totalmente diferente por naturaleza. Una exclusiva y genuina cerveza de trigo, de consistencia ligera y muy refrescante. Condimentada con semillas de cilantro y cáscara de naranja, de color dorado, espuma blanca y densa. Su sabor a malta de trigo otorga un amargor muy refrescante.",https://jumbo.vtexassets.com/arquivos/ids/363589-750-750?width=750&height=750&aspect=true
Cerveza pale ale botella 330 cc,Guayacán,https://www.jumbo.cl/cerveza-artesanal-guayacan-330-ml-pale-ale-suave-y-redonda/p,,$1.700,,Código: 1540605,"Cerveza de color ámbar cobrizo, con una fina espuma color crema. El dulzor y cuerpo que entregan las maltas Pilsen, Caramelo y Munich, están bien compensados con el lúpulo en esta tradicional receta, resultando una cerveza única y expresiva.",https://jumbo.vtexassets.com/arquivos/ids/295273-750-750?width=750&height=750&aspect=true
Cerveza Summer Lúcuma 7.0° 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerveza-volcanes-lucuma-350-cc/p,,$1.500,,Código: 1458041,"Volcanes del Sur Summer Lúcuma rescata este noble fruto consumido por los pueblos indígenas de América del Sur, juntándolo con una cerveza lager ligera y de sabor definido.",https://jumbo.vtexassets.com/arquivos/ids/397752-750-750?width=750&height=750&aspect=true
Cerveza Torres del Paine 355 ml,Austral,https://www.jumbo.cl/cerveza-torres-del-paine-355-ml/p,,$1.700,,Código: 1844704,"Un tributo e invitación a brindar por Torres del Paine, nuestro parque nacional elegido como la octava maravilla del mundo por su majestuosa belleza y entornos naturales. Austral Torres del Paine es una cerveza de color dorado intenso, 100% malta y de esp",https://jumbo.vtexassets.com/arquivos/ids/360578-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas Premium Lager 4.6° 350 cc,Volcanes del Sur,https://www.jumbo.cl/pack-cerveza-volcanes-lager-4-unid-350-cc-c-u/p,,$5.350,,Código: 1259966-PAK,"La exclusiva cerveza ""Lager"" de Volcanes del Sur está elaborada en base a agua mineral de origen termal. En su versión de 350 cc.",https://jumbo.vtexassets.com/arquivos/ids/367115-750-750?width=750&height=750&aspect=true
Cerveza sabor chocolate botella 5° 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerv-volcanes-350cc-choc-nar-2/p,,$1.500,,Código: 1591832,"La mezcla perfecta entre el dulzor del chocolate y la fuerza de la cerveza Bock. Una elegante fusión de espuma voluminosa, ideal para días de invierno, y recomendada para postres, frutas y sobremesas. Elaborada con agua mineral de origen termal.",https://jumbo.vtexassets.com/arquivos/ids/363661-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Roja lata 473 cc,Becker,https://www.jumbo.cl/becker-lata-roja-473-x6-1877244-pak/p,,$4.130,,Código: 1877244-PAK,Cerveza Becker clásica en su lata roja con un formato pack de 6 unidades con 473 cc como contenido neto. Ideal para una tarde calurosa o pasar un buen rato con los amigos.,https://jumbo.vtexassets.com/arquivos/ids/434061-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Pils botella 330 cc,Kross,https://www.jumbo.cl/pack-cerveza-kross-lager-4-unid-330-cc-c-u/p,,$5.490,,Código: 912256-PAK,Balanceado amargor producto del uso del lúpulo Magnum,https://jumbo.vtexassets.com/arquivos/ids/415048-750-750?width=750&height=750&aspect=true
Cerveza sin filtrar 5.0° botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-kunstman-sin-filtrar-5-0-botella-330-cc/p,,$1.790,,Código: 946607,"El no filtrado marca sin duda una diferencia. Esta especialidad, es una cerveza afrutada con leve turbidez, dotada de buen cuerpo. Lista para saborearla como recién sacada del estanque.",https://jumbo.vtexassets.com/arquivos/ids/293466-750-750?width=750&height=750&aspect=true
Cerveza trigo 4.9° botella 500 cc,Oettinger,https://www.jumbo.cl/cerveza-oettinger-500-ml-alemana/p,,$1.499,,Código: 398945,"Una cerveza de trigo tipo Ale. Probablemente la cerveza más popular alemana, al alcance del bolsillo.",https://jumbo.vtexassets.com/arquivos/ids/295649-750-750?width=750&height=750&aspect=true
Cerveza Cero sin alcohol 330 cc c/u,Mestra,https://www.jumbo.cl/cerveza-sin-alcohol-mestra-330-cc/p,,$1.490,,Código: 1407035,"Parque Forestal está ubicado en el centro de la ciudad, este barrio es un oasis de cultura y verdor. Su parque y sus museos invitan a cultivar un estilo de vida ligero y sin stress, igual que nuestra CERO. MESTRA CERO fue diseñada con ingredientes que le otorgan frescura, sabor y aroma característicos de la cerveza; su color dorado translúcido está dado por las maltas especiales, que nos entregan finalmente una opción de bebida natural, ligera y sin alcohol.",https://jumbo.vtexassets.com/arquivos/ids/311087-750-750?width=750&height=750&aspect=true
Cerveza Black Stout botella 500 cc,Fullers,https://www.jumbo.cl/cerveza-fullers-500-ml-black-stout-inglesa/p,,$1.999,,Código: 1351191,"Deliciosa cerveza malta oscura, de color negro azabache. Notas de café y chocolate tostado con destellos de frutos rojos. En nariz, maltas tostadas. Combina Imperial, Ale, Chocolate, Crystal y Golden.
 Sabor y aroma: Los lúpulos utilizados en esta fermentación son los muy tradicionales ingleses como el Fuggles y el Goldings. Podemos encontrar claras notas de chocolate tostado con pequeños destellos de frutos rojos. Notamos un poderoso y rico aroma a chocolate amargo y a malta tostada los que generan un equilibrio perfecto en éste tradicional cerveza.",https://jumbo.vtexassets.com/arquivos/ids/286196-750-750?width=750&height=750&aspect=true
Cerveza sin gluten 5.5° 330 cc,Mahou,https://www.jumbo.cl/cerveza-sin-gluten-mahou-5-5-330-cc/p,,$1.390,,Código: 1726572,"Elaborada con las mejores variedades de lúpulo y levadura, destaca por su color dorado y su característico sabor moderado. El resultado: un buen balance gustativo que persiste en el paladar.",https://jumbo.vtexassets.com/arquivos/ids/454146-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza importada Estrella lata 330 cc c/u,Damm,https://www.jumbo.cl/cerveza-damm-estrela-lata-330-cc/p,,$6.250,,Código: 1562633-PAK,"Elaborada según la receta original de August K. Damm de 1876, con maltas de variedades puras, procedentes de nuestra propia maltería y con un mínimo de 3 semanas de fermentación y guarda. Ingredientes 100% naturales.",https://jumbo.vtexassets.com/arquivos/ids/409559-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Bohemia Pilsener botella 355 cc,Kilómetro 24.7,https://www.jumbo.cl/pack-cerveza-pilsener-botellin-4-un-355-cc-c-u/p,$3.790,,,Código: 1844395-PAK,"Una exquisita lager producida directamente desde la Patagonia, que revive toda la tradición checa de Pilsener. Ideal para acompañar carnes blancas",https://jumbo.vtexassets.com/arquivos/ids/415052-750-750?width=750&height=750&aspect=true
Cerveza negra botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-negra-kunstmann-botella-330-cc-bock-nacional/p,,$1.590,,Código: 263608,"La primera cerveza negra de la familia Kunstman posee una cuidadosa selección de maltas que aportan un abanico de aromas, donde destacan recuerdos a café y chocolate. En boca un sabor tostado y ahumado de fondo.",https://jumbo.vtexassets.com/arquivos/ids/293475-750-750?width=750&height=750&aspect=true
Cerveza Tripel 500 cc,Hertog Jan,https://www.jumbo.cl/cerveza-hertog-jan-importada-tripel-botella-500-cc/p,,$4.599,,Código: 1218325,"Cerveza de estilo triple, con sabor maltoso, suave amargor y una paleta de sabores frutales. Originada en Países Bajos.",https://jumbo.vtexassets.com/arquivos/ids/170137-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 4.5° 473 cc,Becker,https://www.jumbo.cl/cerv-becker-4-5g-lata-473cc-2/p,,$4.150,,Código: 1703064-PAK,"Becker es una marca tradicional local chilena surgida en 1991 junto con los inicios de las operaciones de Cervecería Chile. Se caracteriza por ser una cerveza refrescante, de sabor equilibrado, fácil de tomar y amigable para todos con sus 4,5 grados de alcohol. Elaborada con ingredientes 100% naturales y sin aditivos, hacen de Becker una cerveza de tipo lager totalmente fresca.",https://jumbo.vtexassets.com/arquivos/ids/410102-750-750?width=750&height=750&aspect=true
Cerveza Weissbier botella 5.4° 500 cc,Benediktiner,https://www.jumbo.cl/cerveza-benediktiner-500-ml-weiss-5-4/p,,$1.599,,Código: 1532903,"Cerveza alemana de trigo con sabor a frutas, un poco de malta y levadura, con aroma fuerte, de color amarillo dorado, tiene su carácter afrutado picante único. Es agradable, estable y tiene espuma de poros finos típicos de la cerveza de trigo, pleno sabor equilibradamente afrutado.",https://jumbo.vtexassets.com/arquivos/ids/339705-750-750?width=750&height=750&aspect=true
Cerveza Dubbel 500 cc,Hertog Jan,https://www.jumbo.cl/cerveza-hertog-jan-importada-dubbel-botella-500-cc/p,,$4.599,,Código: 1218328,Cerveza de color tostado con toques de vainilla y frutos secos. Cerveza tipo Lager originada en Países Bajos.,https://jumbo.vtexassets.com/arquivos/ids/286128-750-750?width=750&height=750&aspect=true
Cerveza Premium Alemana 330 cc,Bitburger,https://www.jumbo.cl/cerveza-premium-bitburger-330-ml-alemana/p,,$1.199,,Código: 1047038,"Cerveza Lager rubia. Su popular final seco y el sabor del lúpulo la hacen una verdadera representante de la cerveza rubia alemana. Es una de las cervezas más vendidas en Alemania, poco amarga y de sabor no muy intenso, para tomar bien fría.",https://jumbo.vtexassets.com/arquivos/ids/398281-750-750?width=750&height=750&aspect=true
Cerveza Dutch lager 250 cc,Royal Dutch,https://www.jumbo.cl/cerv-royal-dutch-lager-bot-250cc/p,,$599,,Código: 1750905,"Cerveza Premium de tipo Lager, con sabores refrescantes, limpios, a malta dulce y miel, con un retrogusto ligeramente amargo.",https://jumbo.vtexassets.com/arquivos/ids/423728-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza Mix botellas 330 cc,Guayacán,https://www.jumbo.cl/pack-cer-guayacan-mix-bot-12x330cc-1883746/p,,$19.800,,Código: 1883746,"El Pack de Cervezas Mixtas incluye:
PALE ALE x3: Estilo: Blonde Ale, Alcohol: 5°, Amargor (IBU): 32
STOUT x3: Estilo: Irish Extra Stout, Alcohol: 6° GL, Amargor (IBU): 25
GOLDEN ALE x3: Estilo: Blonde Ale, Alcohol: 5°, Amargor (IBU): 32
IPA x3: Estilo: American IPA, Alcohol: 6,5° GL, Amargor (IBU): 70",https://jumbo.vtexassets.com/arquivos/ids/438166-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 5 estrellas 5.5° botella 330 cc,Mahou,https://www.jumbo.cl/pack-6-unid-cerveza-mahou-5-estrellas-botella-330-cc-c-u/p,,$5.790,,Código: 1613672-PAK,"Cinco Estrellas satisface a los paladares más exigentes. La cerveza original con más de 40 años de trayectoria, elaborada con las mejores variedades de lúpulo y levadura, que resultan en el perfecto balance gustativo.",https://jumbo.vtexassets.com/arquivos/ids/294293-750-750?width=750&height=750&aspect=true
Cerveza artesanal Growler Ipa 1 L,+56,https://www.jumbo.cl/cerveza-artesanal-56-growler-ipa-1-lt-1859561/p,,$8.690,,Código: 1859561,"Una IPA en formato Growler de 1 litro, formato que nos ha permitido expresar nuestro orgullo de Chile, con bellas gráficas de nuestro país de la mano de potentes ilustradores nacionales. En esta oportunidad el sequísimo Diego Foster @diefoster plasmó con mucha pasión algunos de nuestros íconos más representativos, riquezas y costumbres...Y por supuesto agregamos el sello de Marca Chile impreso con mucho orgullo. La variedad que elegimos fue una IPA de 5 grados de alcohol, aromática y con mucha tomabilidad, ya que es la variedad ícono y rey/reina entre los amantes de las cervezas artesanales y para los que quieren ir probando nuevas experiencias de sabor",https://jumbo.vtexassets.com/arquivos/ids/373133-750-750?width=750&height=750&aspect=true
Cerveza trigo lata 500 cc,Paulaner,https://www.jumbo.cl/cerveza-paulaner-trigo-lata-500cc-1874767/p,,$1.599,,Código: 1874767,"Paulaner es la cerveza blanca de levadura número 1 en Alemania y una de las más apreciadas del mundo. De apariencia turbia, se presenta en el vaso con un brillante color dorado aterciopelado, bajo una robusta corona de espuma que verdaderamente merece este nombre.",https://jumbo.vtexassets.com/arquivos/ids/442067-750-750?width=750&height=750&aspect=true
Cerveza Lager 4.6° 330 cc,Corona,https://www.jumbo.cl/cerveza-corona-botella-6x330cc/p,,$1.200,,Código: 1850069,Es una cerveza tipo Lager Pálida de 4.6° de alcohol. Corona Extra se enfoca en la gente que busca relajarse y refrescarse.”,https://jumbo.vtexassets.com/arquivos/ids/434507-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas chocolate 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerveza-sabor-chocolate-botella-5-350cc-1591832-pak/p,,$5.800,,Código: 1591832-PAK,"La mezcla perfecta entre el dulzor del chocolate y la fuerza de la cerveza Bock. Una elegante fusión de espuma voluminosa, ideal para días de invierno, y recomendada para postres, frutas y sobremesas. Elaborada con agua mineral de origen termal.",https://jumbo.vtexassets.com/arquivos/ids/410865-750-750?width=750&height=750&aspect=true
Cerveza barril 5 L,Kulmbacher,https://www.jumbo.cl/cerveza-kulmbacher-5-l-alemana-premium/p,,$18.990,,Código: 263607,"Deliciosa y aromática cerveza originaria de Alemania. Presentación de 5 litros, ideal para beberla cómo se debe y mejor aún si es con amigos.",https://jumbo.vtexassets.com/arquivos/ids/286190-750-750?width=750&height=750&aspect=true
Cerveza Ipa 5.6° lata 500 cc,Mecklenburger,https://www.jumbo.cl/cerv-mecklenburger-ipa-5-6-lata-500cc-1857529/p,,$1.199,,Código: 1857529,La cerveza Mecklenburger se elabora de acuerdo con la Ley de pureza alemana de 1516 y bajo la estricta guía de dedicados maestros cerveceros.,https://jumbo.vtexassets.com/arquivos/ids/438367-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 5° 330 cc,Darguner,https://www.jumbo.cl/pack-de-cervezas-darguner-5-330-cc/p,,$3.990,,Código: 1547118-PAK,"Cerveza clásica alemana de suave aroma con un toque de lúpulos muy bien elegidos, el agua cristalina, la perfecta selección de la malta de cebada en sus distintas variedades y su increíble sabor te atraparán.",https://jumbo.vtexassets.com/arquivos/ids/409542-750-750?width=750&height=750&aspect=true
Cerveza Brewmaster 10.5° botella 330 cc,Gulden Draak,https://www.jumbo.cl/cerv-gulden-draak-brewma-10-5g-bot-330cc/p,,$3.400,,Código: 1743062,"Gulden Draak Brewmaster es una oda del maestro cervecero de sexta generación a las generaciones anteriores de cerveceros en la cervecería Van Steenberge, a la artesanía de nuestro arte cervecero tradicional y en particular a la quinta generación de cerveceros: Jozef Van Steenberge, quien se sumergió en el año 1975 las cervezas especiales, combinadas con los experimentos del nuevo 'mundo de la cerveza artesanal'.",https://jumbo.vtexassets.com/arquivos/ids/462567-750-750?width=750&height=750&aspect=true
Cerveza Classic 10.5° 750 cc,Gulden Draak,https://www.jumbo.cl/cerveza-gulden-draak-750-ml-importada/p,,$7.250,,Código: 1210058,"Cerveza Oscura con notas de caramelo, malta tostada y café",https://jumbo.vtexassets.com/arquivos/ids/288245-750-750?width=750&height=750&aspect=true
Cerveza Coronita Lager 4.6° 207 cc,Corona,https://www.jumbo.cl/cerveza-coronita-corona-207-cc/p,,$799,,Código: 1632073,Es una cerveza tipo Lager Pálida de 4.6° de alcohol. Corona Extra se enfoca en la gente que busca relajarse y refrescarse.”,https://jumbo.vtexassets.com/arquivos/ids/240880-750-750?width=750&height=750&aspect=true
Cerveza Dunkel 500 cc,Erdinger,https://www.jumbo.cl/cerveza-negra-erdinger-importada-dunkel-botella-500-cc/p,,$2.260,,Código: 263552,Especialidad armoniosamente equilibrada para todos los que gustan de lo sabroso. Una cerveza de trigo con cuerpo y fuerte carácter. Los amantes de los sabores fuertes aprecian a ERDINGER Dunkel como una verdadera especialidad. Maduración noble bávara: para un disfrute perfecto. Elaborada de acuerdo con la Ley de Pureza de Baviera.,https://jumbo.vtexassets.com/arquivos/ids/352174-750-750?width=750&height=750&aspect=true
Cerveza Clásica lata 500 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-500-ml-clasica/p,,$910,,Código: 1603572,"Elaborada con las mejores variedades de lúpulo y levadura, destaca por su color dorado y su característico sabor moderado. El resultado: un buen balance gustativo que persiste en el paladar.",https://jumbo.vtexassets.com/arquivos/ids/286234-750-750?width=750&height=750&aspect=true
Cerveza Weissbier 500 cc,Erdinger,https://www.jumbo.cl/cerveza-erdinger-botella-500-cc-weibber-importada/p,,$2.260,,Código: 263580,La cerveza de trigo clásica combina aromas finos y especiados de malta con un leve amargor a lúpulo. Su secreto radica en la exclusiva levadura de cerveza ERDINGER.,https://jumbo.vtexassets.com/arquivos/ids/352173-750-750?width=750&height=750&aspect=true
Cerveza 4.7° botella 500 cc,Trooper,https://www.jumbo.cl/cerveza-trooper-500-ml-4-7/p,,$2.499,,Código: 1547043,"Cerveza premium británica de la legendaria banda Iron Maiden, de estilo Amber Ale y color tostado. Se trata de una de las cervezas más prestigiosas y galardonadas.",https://jumbo.vtexassets.com/arquivos/ids/286197-750-750?width=750&height=750&aspect=true
Cerveza lata 568 cc,AC/DC,https://www.jumbo.cl/cerveza-ac-dc-lata-568-cc/p,,$1.399,,Código: 1430097,Exquisita cerveza de tipo Lager rubia de la legendaria Banda de Rock AC DC. Producto proveniente de Alemania.,https://jumbo.vtexassets.com/arquivos/ids/398282-750-750?width=750&height=750&aspect=true
Cerveza Ámbar Ale 4.5° botella 330 cc,Del Puerto,https://www.jumbo.cl/cerveza-del-puerto-amber-4-5-botella-330-cc/p,,$1.290,,Código: 926044,Presenta un atractivo tono ambarino entre sutiles aromas a fruta roja y damascos deshidratados. Se comporta como una franca ámbar.,https://jumbo.vtexassets.com/arquivos/ids/372220-750-750?width=750&height=750&aspect=true
Cerveza blonde botella 330 cc,Leffe,https://www.jumbo.cl/cerveza-leffe-belga-blonde-330-cc/p,,$1.199,,Código: 457323,Cerveza Leffe Belga Blonde  330 cc,https://jumbo.vtexassets.com/arquivos/ids/363590-750-750?width=750&height=750&aspect=true
Cerveza radler lata 500 cc,Bitburger,https://www.jumbo.cl/cerv-bitburger-radler-lata-500cc/p,$1.039,,,Código: 1800451,Cerveza Lager rubia de limón. Sabor refrescante. Limonada espumosa sin ningún aditivo artificial. Originada en Alemania.,https://jumbo.vtexassets.com/arquivos/ids/339764-750-750?width=750&height=750&aspect=true
Cerveza botella 650 cc,Miller,https://www.jumbo.cl/cerveza-miller-genuine-draft-botella-650-cc/p,,$2.290,,Código: 1789025,"Ya que la calidad no conoce fronteras, la Cerveza Miller Genuine Draft ha llegado lejos de su hogar en Milwaukee. Ahora puede disfrutarse alrededor del mundo en más de 50 países, desde Paraguay hasta Canadá, desde Rusia hasta Australia. Manteniendo la visión original de Frederick, aún usamos el mismo proceso innovador y los más finos ingredientes para hacer una cerveza de la más alta calidad, cuatro veces filtrada para una suavidad excepcional.",https://jumbo.vtexassets.com/arquivos/ids/432127-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Premium Pilsner 5° botella 450 cc,Grolsch,https://www.jumbo.cl/cerv-grolsh-5-bot-450cc-x4-971071-pak/p,,$7.490,,Código: 971071-PAK,"Llevamos elaborando cerveza con auténtica esencia desde nuestros inicios en Grolle en 1615. Nuestra Pilsner Premium tiene un aroma de lúpulo verde natural, acabado fresco y amargor limpio y firme procedente de la combinación de dos lúpulos Hallertau: Emerald y Magnum. Para completar, se añaden maltas más claras y otras elegidas específicamente.",https://jumbo.vtexassets.com/arquivos/ids/425636-750-750?width=750&height=750&aspect=true
Cerveza lupulus botella 710 cc,Kross,https://www.jumbo.cl/cerveza-kross-botella-710-cc-lupulus/p,,$3.850,,Código: 1562636,"Kross Lupulus es nuestra interpretación del estilo ?American Pale Ale? (APA). Tiene un color ámbar claro, un aroma cítrico y resinoso, cuerpo medio y un amargor marcado. Utilizamos la técnica conocida como ?Dry Hopping? que consiste en incorporar los lúpulos no sólo en la cocción sino que también durante la maduración en frío. Así logramos reforzar los aromas de los lúpulos utilizados: Citra (americano), que tiene aromas a pomelo, melón y lima; y Ella (Australiano) que tiene un delicado perfil floral y especiado..",https://jumbo.vtexassets.com/arquivos/ids/351777-750-750?width=750&height=750&aspect=true
Cerveza rubia botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-rubia-kunstmann-botella-330-cc-lager-nacional/p,,$1.590,,Código: 263609,"La especialidad que nos acompaña desde nuestros inicios, presenta el color dorado clásico de las Lager. Su aroma resulta ser floral y se perciben leves toques dulces provenientes de sus maltas. En boca, muy refrescante.",https://jumbo.vtexassets.com/arquivos/ids/293476-750-750?width=750&height=750&aspect=true
Cerveza London Porter botella 500 cc,Fullers,https://www.jumbo.cl/cerveza-fullers-500-ml-london-porter/p,,$1.999,,Código: 1212096,"Cerveza oscura, considerada como la mejor Porter del mundo. Sabor sumamente profundo a frutos rojos y tostados, producto de la elaboración a base de maltas brown, maltas de chocolate y Crystal. Aromas a café, tostado y melaza.",https://jumbo.vtexassets.com/arquivos/ids/286194-750-750?width=750&height=750&aspect=true
Cerveza lager botella 330 cc,Austral,https://www.jumbo.cl/cerveza-austral-botella-330-cc-lager-nacional/p,,$1.600,,Código: 263486,"De color dorado intenso, con espuma blanca y densa, en nariz destacan las notas suaves y dulces de la malta y en paladar se percibe un amargor equilibrado. La compañía perfecta para ensaladas y entradas frías.",https://jumbo.vtexassets.com/arquivos/ids/299203-750-750?width=750&height=750&aspect=true
Cerveza 5.0° Premium lager botella 450 cc,Grolsch,https://www.jumbo.cl/cerveza-grolsch-5-botella-450-cc/p,,$1.890,,Código: 971071,Producto: CervezaContenido: 450 ccSabor: Lager,https://jumbo.vtexassets.com/arquivos/ids/267299-750-750?width=750&height=750&aspect=true
Cerveza negra schwarzbier 500 cc,Stortebeker,https://www.jumbo.cl/cerveza-negra-stortebeker-alemana-botella-500-cc/p,$1.679,,,Código: 1097193,Prueba el particular estilo Schwarz en la cerveza negra de Stortebeker. Originada en Alemania con estilo lager.,https://jumbo.vtexassets.com/arquivos/ids/286130-750-750?width=750&height=750&aspect=true
Cerveza sin gluten 4.8° 330 cc,Greens,https://www.jumbo.cl/cerveza-greens-botella-330-cc-greens-pils-singluten-48/p,,$2.299,,Código: 1614906,"Una alternativa para celíacos que echan de menos tomarse una cerveza de vez en cuando para compartir un almuerzo, con los amigos o incluso para ver un partido. Perfecta, para acompañar las tardes del verano.",https://jumbo.vtexassets.com/arquivos/ids/286127-750-750?width=750&height=750&aspect=true
Cerveza naturtrüb botella 330 cc,Paulaner,https://www.jumbo.cl/cerveza-paulaner-naturtr-b-330-cc/p,,$1.599,,Código: 972588,"Cerveza de origen alemán de trigo, estilo ""naturtrüb"". Una cerveza sin filtrar, estilo Ale German Hefeweizen.",https://jumbo.vtexassets.com/arquivos/ids/286513-750-750?width=750&height=750&aspect=true
Cerveza 4.8° botella 330 cc,Flensburger,https://www.jumbo.cl/cerveza-flensburger-330-ml-pilsener-4-8/p,$1.439,,,Código: 949035,Flensburger Pilsener es la cerveza clásica de la cervecería Flensburger. Su carácter y frescura son inconfundibles. Su aroma es excepcionalmente herbáceo la hace una cerveza muy ligera con una espuma perfecta y un sabor suave y fresco.,https://jumbo.vtexassets.com/arquivos/ids/286147-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas Bock 350 cc,Volcanes del Sur,https://www.jumbo.cl/pack-cerveza-volcanes-bock-negra-4-unid-350-cc-c-u/p,,$5.350,,Código: 915984-PAK,"La exclusiva cerveza negra ""Doppel Bock"" de Volcanes del Sur está elaborada en base a agua mineral de origen termal. En su versión de 350 cc.",https://jumbo.vtexassets.com/arquivos/ids/367372-750-750?width=750&height=750&aspect=true
Cerveza lager botella 330 cc,Kross,https://www.jumbo.cl/cerveza-kross-botella-330-cc-lager-nacional/p,,$1.390,,Código: 912256,"Kross Pils es una Lager de color dorado claro, con más cuerpo que las versiones industriales y un final refrescante. Su balanceado amargor es resultado del uso del lúpulo Magnum (Alemania) agregado tempranamente en la cocción, mientras que los tradicionales lúpulos Saaz (República Checa) y Tettnanger (Alemania) aportan un aroma delicadamente especiado. Kross Pils va muy bien con ensaladas, sushi y comida condimentada como thai o hindú.",https://jumbo.vtexassets.com/arquivos/ids/415051-750-750?width=750&height=750&aspect=true
Cerveza trigo 5.1° lata 500 cc,Mecklenburger,https://www.jumbo.cl/cerv-mecklenburger-trigo-5-1-lata-500cc-1857528/p,,$1.199,,Código: 1857528,La cerveza Mecklenburger se elabora de acuerdo con la Ley de pureza alemana de 1516 y bajo la estricta guía de dedicados maestros cerveceros.,https://jumbo.vtexassets.com/arquivos/ids/438366-750-750?width=750&height=750&aspect=true
Cerveza Rock Chocolate 5.0° 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerveza-bock-volcanes-botella-350-cc-sabor-chocolate/p,,$1.350,,Código: 1259967,"Bock Chocolate es la mezcla perfecta entre el dulzor del chocolate y la fuerza de  una cerveza bock. Una fusión elegante de color cobre y espuma voluminosa  que, junto a la pureza del agua mineral de origen termal, generan una variedad  que encanta, atrapa y la hacen ideal para los fríos días de invierno.",https://jumbo.vtexassets.com/arquivos/ids/427784-750-750?width=750&height=750&aspect=true
Cerveza max 3.5° 250 cc,Kriek,https://www.jumbo.cl/cerveza-max-3-5-250-cc/p,,$2.190,,Código: 1823799,"Cerveza enriquecida con un 25% de jugos de cereza, que otorga una ligera acidez y un dulzor residual agradables, aún mejor cuando está fría y fresca para una relajante tarde de verano.",https://jumbo.vtexassets.com/arquivos/ids/362736-750-750?width=750&height=750&aspect=true
