Nombre,Brand,Link,price-label,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Arroz grano largo 500 g,Bio zentrale,https://www.jumbo.cl/arroz-bio-zentrale-500-g-grano-largo/p,(Normal),,$3.699,,Código: 1623709,"Arroz Bio-Zentrale grano largo con múltiples beneficios. Complemento alimenticio que regula efectivamente la digestión. Facilita el control del peso, así como también previene el colesterol alto, o una subida drástica de los triglicéridos.",https://jumbo.vtexassets.com/arquivos/ids/358421-750-750?width=750&height=750&aspect=true
Arroz pregraneado 1 kg,Cuisine & Co,https://www.jumbo.cl/arroz-pregraneado-cuisine-and-co-1kg-1883873/p,(Normal),,$1.199,,Código: 1883873,"Especial para que puedas realizar esas ricas preparaciones que tanto te gustan, ideal para una rica comida con tus seres queridos. Navega y descubre los productos de Cuisine & Co y encuentra toda la variedad de productos que tenemos para ti.",https://jumbo.vtexassets.com/arquivos/ids/469996-750-750?width=750&height=750&aspect=true
"Quinoa Cusina & Amore 225 g, mango jalapeño",Kitchen & Love,https://www.jumbo.cl/quinoa-cusina-amore-225-g-mango-jalapeno/p,(Normal),,$2.299,,Código: 1615539,"Las comidas rápidas de quinua Kitchen & Love están completamente cocidas y listas para comer. Todo lo que necesitas hacer es revolver y disfrutar. Son opciones saludables y convenientes para cualquier persona que tenga poco tiempo en casa o en el trabajo. Sin gluten, OMG ni conservantes artificiales, estas comidas rápidas de quinua están llenas de nutrientes para mantenerte con energía durante tu día",https://jumbo.vtexassets.com/arquivos/ids/382266-750-750?width=750&height=750&aspect=true
Salvado de avena orgánico 200 g,La Fuente Natural,https://www.jumbo.cl/salvado-de-avena-organico-200grs-1885226/p,(Normal),,$2.869,,Código: 1885226,"¿Por qué consumir el Salvado de avena? Porque la Avena es un cereal que contiene mucha fibra de forma natural, además de poseer proteínas y fierro. Puedes comerlo con una rica ensalada de frutas, jugos o leche.",https://jumbo.vtexassets.com/arquivos/ids/456511-750-750?width=750&height=750&aspect=true
Arroz carnaroli 1 kg,Scotti,https://www.jumbo.cl/arroz-carnaroli-scotti-1-kg-1869714/p,(Normal),,$4.599,,Código: 1869714,"Arroz de grano medio, redondo y blanquecino, posee un mayor porcentaje de almidón (aprox. 24 %) que el arborio, lo que ha convertido en el favorito de los expertos a la hora de hacer risotto por su calidad.",https://jumbo.vtexassets.com/arquivos/ids/461712-750-750?width=750&height=750&aspect=true
Porotos negros 500 g,Alto Campo,https://www.jumbo.cl/porotos-negros-500-g/p,(Normal),,$1.299,,Código: 1842782,"Porotos Negros provenientes de Naltagua que poseen alto contenido de proteinas, fibras y antioxidantes",https://jumbo.vtexassets.com/arquivos/ids/356788-750-750?width=750&height=750&aspect=true
"Garbanzos Bonanza Bolsa 1 kg, Sin piel",Bonanza,https://www.jumbo.cl/garbanzos-bonanza-bolsa-1-kg-sin-piel-2/p,(Normal),,$2.849,,Código: 1219724,"Por una alimentación sana y basada en legumbres, elige garbanzos Bonanza. Producto Alto en proteínas.",https://jumbo.vtexassets.com/arquivos/ids/173157-750-750?width=750&height=750&aspect=true
Lentejas negras 500 g,Martini,https://www.jumbo.cl/lentejas-negras-beluga-martini-500-g/p,(Normal),,$4.099,,Código: 1757957,"Lentejas negras tipo beluga, con hierro, fósforo y vitaminas, siendo una rica fuente de nutrientes y minerales para el cuerpo. Gran alternativa para llevar una alimentación saludable.",https://jumbo.vtexassets.com/arquivos/ids/271015-750-750?width=750&height=750&aspect=true
"Quinoa Cusina & Amore 225 g, pimienta jalapeño",Kitchen & Love,https://www.jumbo.cl/quinoa-cusina-amore-225-g-pimienta-jalapeno/p,(Normal),,$2.299,,Código: 1615538,"Las comidas rápidas de quinua Kitchen & Love están completamente cocidas y listas para comer. Todo lo que necesitas hacer es revolver y disfrutar. Son opciones saludables y convenientes para cualquier persona que tenga poco tiempo en casa o en el trabajo. Sin gluten, OMG ni conservantes artificiales, estas comidas rápidas de quinua están llenas de nutrientes para mantenerte con energía durante tu día",https://jumbo.vtexassets.com/arquivos/ids/382243-750-750?width=750&height=750&aspect=true
"Arroz especial Carnaroli 500 g, inverni",Inverni,https://www.jumbo.cl/arroz-especial-carnaroli-500-g-inverni/p,(Normal),,$2.599,,Código: 1533042,"Riso Inverni es una marca con calidad y tradición que solo una empresa con 155 años de experiencia puede aportar. Los productos ofrecen un risotto cremoso, versátil y al dente, para que cualquiera pueda descubrir al chef que lleva dentro.",https://jumbo.vtexassets.com/arquivos/ids/180413-750-750?width=750&height=750&aspect=true
Quinoa Oso 250 g,Oso,https://www.jumbo.cl/quinoa-oso-250-g/p,(Normal),,$3.390,,Código: 1650297,"Quinoa Oso 250 g
La quínoa no contiene gluten por lo tanto es apto para todas las personas que padecen enfermedad celiaca, sensibilidad al gluten o alergia al trigo.
Técnicamente no es un cereal, sino un “seudo-cereal”, ya que lo que se consume son sus semillas, las que se preparan de forma muy similar a otros cereales.
Las proteínas que contiene la quinua contienen todos los aminoácidos esenciales, los cuales sólo pueden ser incorporados a través de la dieta.
La quinua tiene gran cantidad de hierro, este mineral es esencial para la producción de glóbulos rojos, encargados del transporte de oxígeno a todas las partes del cuerpo. Es un alimento perfecto para aquellas personas que padecen de anemia.",https://jumbo.vtexassets.com/arquivos/ids/274227-750-750?width=750&height=750&aspect=true
Arvejas verdes 1 kg,Bonanza,https://www.jumbo.cl/arvejas-verdes-bonanza-1-kg/p,(Normal),,$2.059,,Código: 1219723,"Por una alimentación basada en vegetales, prefiere las arvejas verdes que Bonanza trae a nuestra tienda. Un alimento rico en carbohidratos y proteínas.",https://jumbo.vtexassets.com/arquivos/ids/180296-750-750?width=750&height=750&aspect=true
Gojiberry 125 g,La Poruña,https://www.jumbo.cl/gojiberry-la-poruna-125-gr-1893917/p,(Normal),,$2.399,,Código: 1893917,Este fruto rojo es intenso y con alto contenido en antioxidantes y vitamina C. Su consumo fortalece la longevidad. Puedes consumirlo como snack o agregarlo en ensaladas.,https://jumbo.vtexassets.com/arquivos/ids/463085-750-750?width=750&height=750&aspect=true
Arroz Basmati grano largo y delgado 400 g,Miraflores,https://www.jumbo.cl/arroz-basmati-miraflores-400g-1871480/p,,,,,Código: 1871480,"Delicioso Arroz basmati 400 g, especial para tus preparaciones favoritas. De increíble sabor, ideal para compartir una rica comida.",https://jumbo.vtexassets.com/arquivos/ids/453055-750-750?width=750&height=750&aspect=true
Cous Cous de Sémola 500 g,La Molisana,https://www.jumbo.cl/cous-cous-de-semola-producto-exclusivo-jumbo-500-g-la-molisana/p,,,,,Código: 1604159,"Esto no es simplemente una pasta, sino la historia de una familia que desde hace 4 generaciones y más de un siglo, selecciona y muele solo los granos más finos y de una tierra que por sus características objetivas e irrepetibles es el lugar ideal para regalar. Enciende una pasta exquisita y única. Lo que caracteriza y hace único a nuestro producto es el descascarado del trigo duro, según el método tradicional de la piedra, que depura el grano con mimo y respeto, con el objetivo de obtener una pasta con un sabor absolutamente natural y altos estándares de seguridad. La decorticación de la piedra, de hecho, se produce al comienzo del proceso de molienda tradicional y puede considerarse como un tratamiento preventivo del grano antes de la molienda real. Mediante la decorticación con piedras se elimina gran parte del salvado y con él la carga bacteriana contenida en las capas de salvado mediante una acción abrasiva superficial realizada entre dos muelas. Los beneficios de esta técnica de procesamiento, adoptada por La Molisana en su propio molino, son múltiples y en varios niveles y  determinan los aspectos nutricionales-sanitarios y el nivel de seguridad alimentaria de la sémola y por tanto de la pasta . Nuestro trigo, limpio de bacterias, micotoxinas y mohos mediante el procesamiento específico de descascarado de piedra, no solo garantiza una pasta que cumple con los estándares de seguridad alimentaria , sino también distintiva con respecto a la calidad del sabor.",https://jumbo.vtexassets.com/arquivos/ids/297866-750-750?width=750&height=750&aspect=true
"Arroz especial 180 g, risotto, champiñón",Miraflores,https://www.jumbo.cl/arroz-especial-trattoria-180-g-risotto-champinon/p,,,,,Código: 1498575,"Arroz especial 180 g, risotto, champiñón
En Miraflores tenemos variadas opciones de arroz para que puedas preparar lo que quieras cuando quieras, conoce toda la variedad disponible para disfrutar del mejor arroz.
Arroz de grano largo y ancho
Disfruta del arroz más rico y consumido en Chile. Se caracteriza por su longitud, consistencia y sabor, siendo un acompañamiento ideal para todo tipo de preparaciones.
Arroz integral
Miraflores tiene para ti una nutritiva línea de arroz. Se trata del arroz Integral Miraflores, una rica manera de alimentarse saludablemente. Este arroz tiene un exquisito sabor y requiere menos tiempos de preparación, perfecto para aquellos que buscan una alimentación sana.
Arroz pregraneados
Miraflores pregraneado es de granos firmes, lo cual lo hace perfecto para cocinar de forma simple y fácil. No requiere sofreír, por lo que es de rápida cocción, pero su principal ventaja es que queda siempre graneado y exquisito
Arroz preparados
Disfruta de todo el sabor de nuestros productos preparados y experimenta la versatilidad que puedes aportar a tus preparaciones con las diferentes variedades disponibles.",https://jumbo.vtexassets.com/arquivos/ids/373324-750-750?width=750&height=750&aspect=true
Arroz Risotto Carnaroli 400 g,Miraflores,https://www.jumbo.cl/arroz-risotto-carnaroli-miraflores-400g-1871482/p,,,,,Código: 1871482,"Delicioso Arroz risotto carnaroli 400 g, especial para tus preparaciones favoritas. De increíble sabor, ideal para compartir una rica comida.",https://jumbo.vtexassets.com/arquivos/ids/453057-750-750?width=750&height=750&aspect=true
"Quinoa Ecovida Bolsa 400 g, Orgánica",Ecovida,https://www.jumbo.cl/quinoa-ecovida-bolsa-400-g-organica/p,,,,,Código: 271999,"Cereal de quinoa envasada en bolsa , producto 100% natural con fuente natural de proteínas. Formato: 400 g",https://jumbo.vtexassets.com/arquivos/ids/435152-750-750?width=750&height=750&aspect=true
Gránulos de soya 250 g,Bio zentrale,https://www.jumbo.cl/granulos-de-soya-biozentrale-250g/p,,,,,Código: 1708073,"Granulado de soja biozentrale es mucho más que una alternativa vegana a la carne picada. Es rico en proteínas y versátil. Ya sea como ingrediente para chilli sin carne, base para albóndigas veganas o una deliciosa salsa boloñesa vegana, nuestro granulado de soja es un verdadero todoterreno en la cocina vegetariana y vegana.",https://jumbo.vtexassets.com/arquivos/ids/358429-750-750?width=750&height=750&aspect=true
"Arroz especial Oryza 500 g, Silvestre y Natural",Oryza,https://www.jumbo.cl/arroz-especial-oryza-500-g-silvestre-y-natural/p,,,,,Código: 585199,"¿Disfrutar conscientemente sin renunciar al sabor? ¡Por supuesto que es posible! La mezcla ORYZA NATURAL & WILD RICE trae los aromas a nueces del arroz salvaje con el delicioso sabor del arroz natural a un plato. Ideal para todo aquel que quiera disfrutar de forma consciente.?Disponible en 500 g.
Como grano sin pelar, el arroz integral es uno de los tipos de arroz más ricos y saludables. Además, hay arroz que en realidad no lo es en absoluto: estrictamente hablando, el arroz silvestre es un tipo de hierba dulce de América del Norte que crece cerca de las orillas de lagos y ríos. Esto le ha valido al arroz salvaje el apodo de arroz de agua. 
Consejos de Preparación

Para 4 valiosas porciones de arroz, hierva 500 ml de agua con casi media cucharadita de sal.
Agregue 250g de ORYZA NATUR- & WILDREIS y revuelva una vez.
Cocine a fuego lento con la olla cerrada durante 25-30 minutos hasta que el agua se absorba por completo.
Afloje brevemente el arroz en la olla y déjelo hervir a fuego lento durante unos minutos más en la olla cerrada sobre la estufa apagada.",https://jumbo.vtexassets.com/arquivos/ids/178856-750-750?width=750&height=750&aspect=true
